2025-05-01,0;4;-1.0;0.0,0;1;-1.0;0.0,0;0;0;0
2025-05-01,0;4;-1.0;0.0,0;1;-1.0;0.0,0;0;0;0
2025-05-01,0;4;-1.0;0.0,0;1;-1.0;0.0,0;0;0;0
2025-05-01,0;4;-1.0;0.0,0;1;-1.0;0.0,0;0;0;0
2025-05-01,0;4;-1.0;0.0,0;1;-1.0;0.0,0;0;0;0
